,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
HAT1,False,False,678,0.64471406,60.831889081455806,1116.0,False,0.42693241472698157,0.2509261135347889,-0.39848387
METAP1D,False,False,455,0.32928944,73.71461582900058,570.0,False,0.29061803771692146,0.3860844855619522,0.10093689
DLX1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DLX2,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.001594168450190253,0.2704046256106234,0.085113496
DLX2-DT,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC104088.1,False,False,48,0.034084346,97.22703639514731,59.0,False,0.038131310507144744,0.5331172458287976,0.7328855
AC104088.3,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006341320587694649,0.04134282459049879,-0.47968546
AC104088.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ITGA6,False,False,70,0.042172156,95.95609474292317,73.0,False,0.050328096791173275,0.43733054275921524,0.49670365
AC078883.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ITGA6-AS1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.000320270091218637,-0.6419066416584954,-2.1643775
AC078883.1,False,False,41,0.024841132,97.631426920855,43.0,False,0.025262679913233787,0.13773017881491176,-0.24202262
PDK1,False,False,218,0.13749278,87.40612362796072,238.0,False,0.11699968292584575,0.24306588420704692,0.01770421
RAPGEF4-AS1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0004061939244694216,-0.40419767297260323,-1.5782571
RAPGEF4,False,False,8,0.004621606,99.53783939919121,8.0,False,0.004781883539410645,0.6182277903101779,0.942743
MAP3K20,False,False,692,0.621606,60.02310803004044,1076.0,False,0.4361600130665131,0.27558966635605664,-0.3073501
MAP3K20-AS1,False,False,44,0.028307337,97.4581166955517,49.0,False,0.026738918178045103,0.24050279715958173,0.011384391
CDCA7,False,False,520,0.4563836,69.95956094742924,790.0,False,0.36475038038106095,0.4413630704817631,0.30519557
AC106900.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SP3,False,False,527,0.407279,69.55517042172154,705.0,False,0.3243140759489962,0.2930221303469181,-0.24293579
AC016737.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC016737.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00038975473765455606,-0.445518890555579,-1.6801431
LINC01960,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
OLA1,False,False,1268,1.6031196,26.747544771808208,2775.0,False,0.9298600434231044,0.21189021758590057,-0.8231492
LINC01305,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SP9,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CIR1,False,False,719,0.5817447,58.463316002310805,1007.0,False,0.45762635036849886,0.2863198993628507,-0.26770106
SCRN3,False,False,173,0.109763145,90.00577700751012,190.0,False,0.10084940933670912,0.20929234209083594,-0.0655714
GPR155,False,False,115,0.08261121,93.35644136337378,143.0,False,0.05259547163099525,0.28930186486398546,0.13170852
AC010894.2,False,False,15,0.008665511,99.13344887348353,15.0,False,0.008415618856157324,0.12354216874635492,-0.2770061
AC010894.3,False,False,235,0.15135759,86.42403235124205,262.0,False,0.14750309613666202,0.6267349341384899,0.9637191
WIPF1,False,False,562,0.41363373,67.53321779318313,716.0,False,0.3892866171686136,0.43005251681521434,0.2634022
AC010894.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CHRNA1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CHN1,False,False,19,0.013864818,98.90236857307914,24.0,False,0.009951671936841372,0.07353225986328105,-0.4003158
ATF2,False,False,325,0.21952629,81.22472559214327,380.0,False,0.18750293141011026,0.14265787242702774,-0.22987238
AC096649.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ATP5MC3,False,False,1483,4.7868285,14.326978625072218,8286.0,False,1.5312562347475112,0.7574709115130469,-0.038623963
AC093459.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC016751.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC016751.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LNPK,False,False,196,0.12824957,88.67706528018486,222.0,False,0.09700832772132623,0.1740298817551951,-0.15251824
EVX2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HOXD13,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HOXD12,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HOXD11,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HOXD10,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HOXD-AS2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HOXD9,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HOXD8,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HOXD3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HOXD4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HAGLR,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC009336.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HAGLROS,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0018471470657800363,1.1110899033755406,2.157996
HOXD1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MTX2,False,False,443,0.34950894,74.40785673021375,605.0,False,0.23840857746060365,0.005337322757467825,-0.5684644
LINC01117,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC017048.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC017048.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC017048.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01116,False,False,27,0.01559792,98.44020797227037,27.0,False,0.017362035978432812,0.2685088622764073,0.0804391
AC092162.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC073636.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC074286.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC079305.3,False,False,31,0.018486423,98.20912767186597,32.0,False,0.021753508934638312,0.6076499480705112,0.91666114
HNRNPA3,False,False,1325,2.1565568,23.454650491045637,3733.0,False,1.06440214072568,0.28741033445001546,-0.65833557
NFE2L2,False,False,656,0.54823804,62.10283073367995,949.0,False,0.4306248855057777,0.3715807826784649,0.047344573
AC079305.1,False,False,23,0.013287118,98.67128827267476,23.0,False,0.013406641349028962,0.15850818086305246,-0.19079019
AC019080.1,False,False,9,0.0057770074,99.48006932409012,10.0,False,0.0073477749074801245,0.34622919958799964,0.27207458
AC019080.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC019080.5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC019080.6,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0020071926401197533,-0.08260393657321792,-0.7853017
AGPS,False,False,449,0.32351243,74.06123627960717,560.0,False,0.28121073375243183,0.35543205132944594,-0.012326252
TTC30B,False,False,24,0.013864818,98.61351819757365,24.0,False,0.013018880405794658,0.05044543608549772,-0.4572411
AC073834.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TTC30A,False,False,18,0.010398613,98.96013864818023,18.0,False,0.010272545504332863,0.12277733361451454,-0.27889195
PDE11A,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.00129951638579243,-0.29686364658952674,-1.313603
AC012499.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC011998.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RBM45,False,False,105,0.06354708,93.93414211438474,110.0,False,0.06042952491658151,0.3253107582931829,0.22049585
OSBPL6,False,False,262,0.28480646,84.86424032351242,493.0,False,0.1605684394634637,0.4128103748147657,0.43624413
CHROMR,False,False,187,0.11669555,89.19699595609474,202.0,False,0.11473811260975335,0.33595637722243776,0.24674481
PRKRA,False,False,687,0.5644136,60.31195840554593,977.0,False,0.4119945528945591,0.15353225027029246,-0.7583618
PJVK,False,False,117,0.09416522,93.24090121317158,163.0,True,0.08757136721611467,1.2350621639299184,2.463675
FKBP7,False,False,120,0.07047949,93.06759098786829,122.0,False,0.06931944498987525,0.3358772739022568,0.24654977
PLEKHA3,False,False,334,0.2235702,80.7047949162334,387.0,False,0.20424779133901663,0.3879775778883926,0.37501377
TTN-AS1,False,False,186,0.11611785,89.25476603119584,201.0,False,0.12100451051568396,0.3089474975328753,0.18014887
TTN,False,False,11,0.006354708,99.36452917388793,11.0,False,0.00842159343979339,0.33819055046866514,0.25225362
AC009948.3,False,False,4,0.002310803,99.7689196995956,4.0,False,0.001748441116886094,-0.01569844028989649,-0.6203324
AC009948.2,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0010828142870905092,-0.3995409039142568,-1.566775
AC010680.3,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0003312333386436607,-0.608242702048621,-2.081372
AC010680.2,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0018425233468770598,0.1837615405924789,-0.12852284
AC010680.4,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0011815913730841828,0.6639768161060706,1.0555466
AC010680.5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC010680.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC092640.1,False,False,4,0.002310803,99.7689196995956,4.0,True,0.003715194625354125,0.7068688257090846,1.1613057
CCDC141,False,False,7,0.004043905,99.59560947429232,7.0,False,0.005865360293720112,0.5690358029994496,0.82145005
SESTD1,False,False,350,0.24436742,79.78047371461582,423.0,False,0.22028566507631303,0.43122417033372423,0.48164713
AC093911.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ZNF385B,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CWC22,False,False,164,0.10571924,90.52570768341998,183.0,False,0.09653304592113417,0.22391152598367312,-0.029524798
AC009478.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SCHLAP1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
UBE2E3,False,False,1056,1.1808203,38.994800693240904,2044.0,False,0.7130436938345902,0.15296809827892385,-0.81225395
AC104076.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0005427988768231195,-0.11422115196374412,-0.8632604
AC068196.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0008155422626999128,0.29302959144138635,0.1409
LINC01934,False,False,53,0.03177354,96.93818601964182,55.0,False,0.035242399899023925,0.3060183660313343,0.17292649
AC020595.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ITGA4,False,False,1188,1.5147314,31.369150779896017,2622.0,False,0.9248293738850293,0.569839104671124,0.029201003
CERKL,False,False,4,0.002310803,99.7689196995956,4.0,True,0.003855366649825358,0.9963843707052517,1.8751658
NEUROD1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC013733.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC013733.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC009962.1,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0014000865640978611,-0.13134750134189652,-0.90548897
ITPRID2,False,False,237,0.1490468,86.30849220103987,258.0,False,0.14061178709185368,0.22853238220650815,-0.018131128
PPP1R1C,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0020645013875684585,-0.07114347432479348,-0.75704354
PDE1A,False,False,52,0.034084346,96.99595609474292,59.0,False,0.04371504518072134,0.5547733548276673,0.7862831
AC012500.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DNAJC10,False,False,266,0.17157713,84.63316002310803,297.0,False,0.156927472895538,0.3176578724509524,0.20162609
FRZB,False,False,1,0.0028885037,99.94222992489891,5.0,True,0.016710175999630334,3.3209084246320546,7.6067576
NCKAP1,False,False,24,0.01502022,98.61351819757365,26.0,False,0.011958803238744918,0.06266455186794848,-0.42711234
DUSP19,False,False,21,0.012709416,98.78682842287695,22.0,False,0.010072858051653751,-0.07873845399392355,-0.77577055
AC064871.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
NUP35,False,False,226,0.15135759,86.94396302715194,262.0,False,0.1287887440621939,0.308298113139289,0.17854768
AC021851.1,False,False,52,0.03004044,96.99595609474292,52.0,False,0.027782176767382084,0.062392318665459606,-0.4277836
AC021851.2,False,False,39,0.027151935,97.74696707105718,47.0,False,0.0206053404700239,0.6360899526660252,0.9867858
AC093639.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC093639.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC093639.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC096555.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0010490146126858895,0.5448996358067025,0.7619374
AC020584.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC096667.1,False,False,36,0.021374928,97.92027729636048,37.0,False,0.024767391845263567,0.24720897415890553,0.02791985
ZNF804A,False,False,555,0.4534951,67.93760831889082,785.0,False,0.4090506058139966,0.6420855330500044,1.0468807
AC009315.1,False,False,101,0.06354708,94.16522241478914,110.0,True,0.07311220783512482,1.0344866240010007,1.9691147
FSIP2-AS1,False,False,41,0.024841132,97.631426920855,43.0,False,0.028460109010196914,0.279874537769373,0.10846351
FSIP2-AS2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FSIP2,False,False,27,0.01617562,98.44020797227037,28.0,True,0.02274095282303695,1.4354785616454526,2.9578428
AC097500.1,False,False,24,0.013864818,98.61351819757365,24.0,False,0.01571629264127765,0.13682409758727054,-0.24425675
LINC01473,False,False,494,0.3864818,71.46158290005778,669.0,False,0.37148103034594365,0.5303016293498738,0.6338305
AC017071.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0002751419703684503,-0.7938066296232509,-2.538918
ZC3H15,False,False,1077,1.21606,37.781629116117855,2105.0,False,0.7526851885384606,0.24055025709117303,-0.5615495
ITGAV,False,False,196,0.13171577,88.67706528018486,228.0,False,0.13099527063560862,0.37761526184209215,0.34946334
AC017101.1,False,False,94,0.05603697,94.56961294049682,97.0,False,0.060618285722964606,0.3255176218451428,0.22100592
FAM171B,False,False,125,0.0797227,92.7787406123628,138.0,False,0.09207427798339611,0.37167433906382896,0.3348148
ZSWIM2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.000692501672008039,0.12942544251069646,-0.26249966
AC007319.1,False,False,300,0.21721548,82.66897746967071,376.0,True,0.2529803936195998,0.8149238967478027,1.4277377
CALCRL,False,False,256,0.17908724,85.21086077411901,310.0,False,0.2001981925362833,0.49903349318119045,0.64884496
TFPI,False,False,716,0.6268053,58.636626227614094,1085.0,False,0.557267417391866,0.5899561386065479,0.4386272
LINC01090,False,False,4,0.002310803,99.7689196995956,4.0,False,0.002354326864459241,0.004560970186934132,-0.57037866
GULP1,False,False,25,0.014442518,98.55574812247256,25.0,False,0.015376976213682102,0.32956342391680227,0.23098168
AC092598.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DIRC1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
COL3A1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
COL5A2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0003667176052870645,-0.5064559861550914,-1.830396
AC133106.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
WDR75,False,False,391,0.27036396,77.41190063547083,468.0,False,0.22117406005648832,0.19651488698841943,-0.09707684
AC013439.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC40A1,False,False,555,0.49913344,67.93760831889082,864.0,False,0.36779437496278317,0.5163533739982636,0.5822906
ASNSD1,False,False,315,0.22125939,81.80242634315424,383.0,False,0.16157663148782428,0.10070689354608615,-0.33331114
ASDURF,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ANKAR,False,False,187,0.12016176,89.19699595609474,208.0,False,0.11984688459120171,0.2667501434486897,0.07610262
OSGEPL1,False,False,60,0.035239745,96.53379549393414,61.0,False,0.031028658676860662,0.0034334125062743625,-0.5731589
OSGEPL1-AS1,False,False,27,0.01559792,98.44020797227037,27.0,False,0.016197263449703115,0.21536590288975088,-0.050595786
AC013468.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0008329535030814367,0.31416287188556996,0.19300845
ORMDL1,False,False,783,0.6637782,54.76603119584056,1149.0,False,0.4668724359197365,0.08248435953236453,-1.0208893
PMS1,False,False,412,0.28885037,76.19872905834777,500.0,False,0.2344053514462083,0.18302443767345758,-0.13034032
C2orf88,False,False,251,0.18082033,85.49971114962449,313.0,False,0.1574754995152396,0.5075270360486972,0.6697875
MSTN,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HIBCH,False,False,532,0.401502,69.26632004621607,695.0,False,0.34554753747995665,0.3346919515882674,-0.08896254
INPP1,False,False,91,0.05430387,94.74292316580012,94.0,False,0.06043326670538713,0.27864056946149834,0.10542091
MFSD6,False,False,222,0.1502022,87.17504332755632,260.0,False,0.15610355691833183,0.46746876584403424,0.57101566
AC093388.1,False,False,6,0.0034662045,99.65337954939342,6.0,False,0.003883279711326755,0.10417890541810616,-0.32475019
NEMP2,False,False,55,0.03177354,96.82264586943963,55.0,False,0.030457160075036287,0.020703610808144885,-0.5305757
AC108047.1,False,False,95,0.057770073,94.51184286539572,100.0,False,0.044780053782009575,-0.0353723459700355,-0.6688425
AC006460.2,False,False,114,0.06874639,93.41421143847487,119.0,False,0.07994401949111639,0.34957467419142435,0.28032354
NAB1,False,False,144,0.091854416,91.68110918544194,159.0,False,0.08125082895956964,0.17539342180118656,-0.14915615
AC006460.1,False,False,26,0.01502022,98.49797804737146,26.0,False,0.013721338919344099,-0.07602586489199488,-0.76908207
AC005540.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0002634013846736394,-0.837420702664372,-2.6464577
GLS,False,False,375,0.25476602,78.33622183708839,441.0,False,0.23602898359207636,0.3903705733806332,0.3809142
STAT1,False,False,461,0.40901214,73.36799537839399,708.0,False,0.2980981512253027,0.46975857405828764,0.41011918
AC067945.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC067945.3,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00023377823950765942,-0.9567415641648341,-2.9406676
STAT4,False,False,326,0.25823224,81.16695551704217,447.0,True,0.26688296567771536,0.683482359888143,1.1998453
AC067945.4,False,False,22,0.013287118,98.72905834777586,23.0,True,0.018119458191537603,0.7787595031511052,1.3385669
AC092614.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MYO1B,False,False,21,0.012709416,98.78682842287695,22.0,False,0.01639252818577238,0.470435976394978,0.5783319
NABP1,False,False,77,0.04563836,95.55170421721549,79.0,False,0.05013715407319628,0.3988793594436398,0.40189436
AC098872.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CAVIN2,False,False,421,0.35932988,75.67879838243789,622.0,True,0.3283064184293669,0.8020882407687574,1.6381032
AC098617.1,False,False,152,0.10629694,91.21894858463317,184.0,False,0.09308442188129828,0.32459541769133277,0.21873203
TMEFF2,False,False,66,0.042749856,96.18717504332756,74.0,False,0.045120199271677715,0.4250741660655933,0.46648303
AC062039.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC013401.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PCGEM1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC096647.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0013297293901754926,0.16379897816934405,-0.17774464
AC074290.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC068135.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01821,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC073973.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01790,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC010983.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC104823.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC064834.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0009996310246747993,-0.1956047998810202,-1.0639285
LINC01825,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0013930086906068912,-0.22490492950899516,-1.136174
LINC01827,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC39A10,False,False,315,0.2229925,81.80242634315424,386.0,False,0.203906563351231,0.41545142809170915,0.4427562
DNAH7,False,False,31,0.018486423,98.20912767186597,32.0,False,0.02129740685751589,0.49067908825691875,0.6282455
STK17B,False,False,770,0.7487002,55.51704217215483,1296.0,True,0.6610577306046964,0.9389199206154917,1.4375384
AC114760.2,False,False,300,0.21201618,82.66897746967071,367.0,True,0.25973018491914046,1.0711944272783378,2.0596254
HECW2,False,False,51,0.03235124,97.05372616984403,56.0,False,0.04030928609033343,0.4358621567685422,0.49308306
HECW2-AS1,False,False,11,0.006354708,99.36452917388793,11.0,False,0.006850204072878127,0.05658880999767592,-0.44209334
AC068544.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CCDC150,False,False,51,0.03004044,97.05372616984403,52.0,False,0.024494297399273647,0.30140944560870436,0.16156225
GTF3C3,False,False,219,0.14789139,87.34835355285962,256.0,False,0.11947402831407246,0.1341720467656104,-0.25079593
C2orf66,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0032584527614368526,0.07557359158756898,-0.39528248
PGAP1,False,False,120,0.075678796,93.06759098786829,131.0,False,0.08223594247668457,0.42393304993561653,0.4636694
ANKRD44,False,False,444,0.32928944,74.35008665511265,570.0,True,0.34508470948992387,0.6469495832483712,1.0648538
AC013264.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ANKRD44-IT1,False,False,19,0.010976315,98.90236857307914,19.0,False,0.012188380708695526,0.2169476782392887,-0.046695594
AC010746.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SF3B1,False,False,796,0.6903524,54.01502021952629,1195.0,False,0.5181999375494084,0.4519003622063546,0.3441317
COQ10B,False,False,497,0.34373194,71.28827267475448,595.0,False,0.33143898506616165,0.412103774112154,0.1970802
HSPD1,False,False,1347,3.5817447,22.18370883882149,6200.0,False,1.3004210066772948,0.7630913041674734,0.1886438
HSPE1,False,False,1249,3.7590988,27.84517619872906,6507.0,False,1.2522504394118112,1.0670819503408266,0.72991794
MOB4,False,False,506,0.3870595,70.76834199884459,670.0,False,0.30983033788278114,0.4010647613128565,0.15629017
RFTN2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC020550.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC011997.1,False,False,12,0.006932409,99.30675909878683,12.0,False,0.0052746109458181355,0.00928829504736911,-0.5587225
MARS2,False,False,31,0.017908724,98.20912767186597,31.0,False,0.01788028905906645,0.5073930619580173,0.6694572
BOLL,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
PLCL1,False,False,31,0.021374928,98.20912767186597,37.0,False,0.02592946390193929,0.5316390732076738,0.7292407
AC011997.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC020719.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01923,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC019330.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC020718.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SATB2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0004154829902748051,-0.38158201044600054,-1.5224936
AC016746.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SATB2-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01877,False,False,14,0.009243212,99.19121894858463,16.0,False,0.00884232430853572,0.187063238120542,-0.120381825
FTCDNL1,False,False,276,0.17966494,84.05545927209705,311.0,False,0.18104025606474577,0.3649093474032135,0.3181343
AC097717.1,False,False,7,0.004621606,99.59560947429232,8.0,False,0.004608597803412481,0.29540947651327903,0.1467681
C2orf69,False,False,233,0.1548238,86.53957250144425,268.0,False,0.13726342339245323,0.2823871957862341,0.11465899
TYW5,False,False,181,0.11554015,89.54361640670133,200.0,False,0.10543861381484036,0.21837134918258644,-0.04318524
MAIP1,False,False,306,0.20623916,82.32235701906411,357.0,False,0.16991328964033606,0.12795690370945573,-0.26612064
AC004464.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SPATS2L,False,False,131,0.08838821,92.43212016175622,153.0,False,0.09146454515257006,0.4407453724730266,0.5051236
AC012459.1,False,False,14,0.00808781,99.19121894858463,14.0,False,0.010088589757942188,0.42163254750713086,0.45799702
KCTD18,False,False,127,0.0762565,92.6632004621606,132.0,False,0.07277592769387779,0.16182615357322397,-0.18260905
SGO2,False,False,190,0.14038128,89.02368573079144,243.0,False,0.09309338219543253,0.13087840764265027,-0.25891706
AOX1,False,False,12,0.006932409,99.30675909878683,12.0,False,0.0088662415033213,0.4169297420986543,0.4464013
LINC01792,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.001978840424773833,0.11568214454568053,-0.29638657
AC007163.1,False,False,18,0.010398613,98.96013864818023,18.0,False,0.012642834043943122,0.4848160756451088,0.613789
BZW1,False,False,877,0.9168111,49.33564413633738,1587.0,False,0.5858842791284992,0.2903568794691376,-0.41897768
CLK1,False,False,533,0.4043905,69.20854997111496,700.0,True,0.38182007890235486,0.662436769036639,1.1220802
PPIL3,False,False,612,0.5430387,64.64471403812824,940.0,False,0.37513592363995235,0.2048355276570202,-0.56879216
NIF3L1,False,False,188,0.12940496,89.13922588099365,224.0,False,0.09022954438709024,0.09402299523949895,-0.34979168
ORC2,False,False,515,0.3893703,70.24841132293471,674.0,False,0.3003010635248777,0.34341435953173377,-0.05673256
AC005037.1,False,False,269,0.17966494,84.45984979780474,311.0,False,0.1825558777573277,0.5187984467848085,0.6975795
FAM126B,False,False,269,0.17677642,84.45984979780474,306.0,False,0.16474815561146108,0.37684916700748045,0.34757438
NDUFB3,False,False,877,1.1224725,49.33564413633738,1943.0,False,0.6131887119964101,0.27263139774785156,-0.469717
AC007272.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CFLAR,False,False,467,0.33564413,73.0213749277874,581.0,False,0.2863722630386708,0.318327351788495,-0.14943102
CFLAR-AS1,False,False,26,0.01502022,98.49797804737146,26.0,False,0.01696743704252634,0.19062446954935514,-0.111600876
AC007283.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CASP10,False,False,192,0.12189486,88.90814558058926,211.0,False,0.11929668159570053,0.3699234112405201,0.3304975
CASP8,False,False,506,0.3720393,70.76834199884459,644.0,False,0.3119863652215534,0.2990606773009394,-0.22062288
FLACC1,False,False,16,0.009820913,99.07567879838244,17.0,False,0.007835232630896053,0.0020583629287551823,-0.57654935
TRAK2,False,False,247,0.18544194,85.73079145002889,321.0,False,0.12976889607060488,0.20728233332465026,-0.07052749
STRADB,False,False,472,0.49855575,72.73252455228192,863.0,False,0.28090024153188914,0.20031851094041217,-0.5854829
C2CD6,False,False,7,0.004621606,99.59560947429232,8.0,False,0.005927695443045249,0.5183568546380114,0.6964907
TMEM237,False,False,230,0.1594454,86.71288272674754,276.0,False,0.11256546996574489,0.3610274159895314,0.3085626
